timestampET,instrument,contract,timeframe,open,high,low,close,volume,bidVolume,askVolume,delta,deltaPercent,parentCandidate,parentEventId,parentDirection,parentAvailableTime,parentEntryTime,parentEntryPrice,parentATR,fvgLow,fvgHigh,structuralInvalidation,parentStillValid,engineVersion
2025-09-08 09:30:00,MNQ,,1m,24786.5,24787.75,24777.5,24784,1734,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:30:00,MNQ,,30s,24784,24784.75,24777.5,24784,1050,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:30:30,MNQ,,30s,24784.75,24811.75,24784.75,24789.75,8092,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:31:00,MNQ,,1m,24784.75,24811.75,24783.25,24788.5,11760,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:31:00,MNQ,,30s,24789.75,24802.75,24783.25,24788.5,3668,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:31:30,MNQ,,30s,24788.5,24803,24788.25,24792.5,3345,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:32:00,MNQ,,1m,24788.5,24803,24786.5,24797.5,5756,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:32:00,MNQ,,30s,24792.75,24799,24786.5,24797.5,2411,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:32:30,MNQ,,30s,24797.5,24804.75,24790.75,24793.25,3590,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:33:00,MNQ,,1m,24797.5,24804.75,24771.75,24792,8448,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:33:00,MNQ,,30s,24792,24795.5,24771.75,24792,4858,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:33:30,MNQ,,30s,24792.5,24804,24785.25,24798.75,3657,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:34:00,MNQ,,1m,24792.5,24807.5,24785.25,24801.75,5974,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:34:00,MNQ,,30s,24799,24807.5,24795.5,24801.75,2317,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:34:30,MNQ,,30s,24801.5,24815.5,24798,24812.5,4133,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:35:00,MNQ,,1m,24801.5,24821.75,24798,24820.75,7715,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:35:00,MNQ,,30s,24812.75,24821.75,24809,24820.75,3582,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:35:30,MNQ,,30s,24820.75,24827,24816,24820.75,5231,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:36:00,MNQ,,1m,24820.75,24827,24812.5,24823.75,8103,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:36:00,MNQ,,30s,24821.5,24823.75,24812.5,24823.75,2872,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:36:30,MNQ,,30s,24823.5,24836.5,24821.25,24835,3941,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:37:00,MNQ,,1m,24823.5,24838,24821.25,24835,6852,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:37:00,MNQ,,30s,24835.5,24838,24830,24835,2911,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:37:30,MNQ,,30s,24835.25,24847.25,24834.75,24843.5,4081,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:38:00,MNQ,,1m,24835.25,24847.25,24834.25,24839.75,6622,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:38:00,MNQ,,30s,24843.75,24847,24834.25,24839.75,2541,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:38:30,MNQ,,30s,24839.75,24841.25,24827.5,24828,2920,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:39:00,MNQ,,1m,24839.75,24841.25,24807.75,24808.25,8508,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:39:00,MNQ,,30s,24828.25,24831.5,24807.75,24808.25,5588,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:39:30,MNQ,,30s,24808.5,24814.75,24801,24804.25,4708,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:40:00,MNQ,,1m,24808.5,24814.75,24797.25,24803.25,8214,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:40:00,MNQ,,30s,24804.25,24811.25,24797.25,24803.25,3506,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:40:30,MNQ,,30s,24803.25,24827.75,24803,24825,6085,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:41:00,MNQ,,1m,24803.25,24833.75,24803,24828.5,9291,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:41:00,MNQ,,30s,24825,24833.75,24822,24828.5,3206,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:41:30,MNQ,,30s,24828.75,24833.75,24818.25,24820.25,2803,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:42:00,MNQ,,1m,24828.75,24842.25,24816.5,24841,6629,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:42:00,MNQ,,30s,24820.25,24842.25,24816.5,24841,3826,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:42:30,MNQ,,30s,24841.25,24842.5,24827.25,24830,3073,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:43:00,MNQ,,1m,24841.25,24842.5,24822.25,24829,5064,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:43:00,MNQ,,30s,24829.75,24835.5,24822.25,24829,1991,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-08 09:43:30,MNQ,,30s,24828.75,24844,24827.75,24843.5,2350,,,,,,,,,,,,,,,,GENUINE-PH2-30S
