timestampET,instrument,contract,timeframe,open,high,low,close,volume,bidVolume,askVolume,delta,deltaPercent,parentCandidate,parentEventId,parentDirection,parentAvailableTime,parentEntryTime,parentEntryPrice,parentATR,fvgLow,fvgHigh,structuralInvalidation,parentStillValid,engineVersion
2025-11-20 09:30:00,MNQ,,1m,25978,25979.5,25967,25974.25,2990,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:30:00,MNQ,,30s,25973.25,25974.25,25967,25974.25,2041,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:30:30,MNQ,,30s,25974.25,26005.5,25954.5,25955.75,7669,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:31:00,MNQ,,1m,25974.25,26005.5,25918.25,25943.75,15897,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:31:00,MNQ,,30s,25955.25,25957.75,25918.25,25943.75,8228,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:31:30,MNQ,,30s,25943.5,25979.5,25939,25960.5,6084,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:32:00,MNQ,,1m,25943.5,25979.5,25939,25965.25,10739,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:32:00,MNQ,,30s,25961,25971.75,25952.75,25965.25,4655,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:32:30,MNQ,,30s,25964.5,25983.75,25934.5,25944.25,5947,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:33:00,MNQ,,1m,25964.5,25983.75,25925.75,25957.25,11037,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:33:00,MNQ,,30s,25943.25,25966.25,25925.75,25957.25,5090,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:33:30,MNQ,,30s,25957.25,25960.75,25930,25937.75,4052,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:34:00,MNQ,,1m,25957.25,25960.75,25914.75,25927.25,9055,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:34:00,MNQ,,30s,25939.25,25945.75,25914.75,25927.25,5003,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:34:30,MNQ,,30s,25928,25966,25928,25946,5507,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:35:00,MNQ,,1m,25928,25968,25928,25952.75,9197,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:35:00,MNQ,,30s,25948.25,25968,25941.5,25952.75,3690,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:35:30,MNQ,,30s,25953.25,25991,25952.25,25977.5,5985,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:36:00,MNQ,,1m,25953.25,25991,25952.25,25961.25,10110,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:36:00,MNQ,,30s,25977.5,25983.5,25960,25961.25,4125,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:36:30,MNQ,,30s,25960.25,25970.25,25936,25952.5,5672,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:37:00,MNQ,,1m,25960.25,25970.25,25936,25953.25,8611,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:37:00,MNQ,,30s,25952.5,25965,25943.25,25953.25,2939,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:37:30,MNQ,,30s,25952.75,25990.25,25952,25973.25,5178,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:38:00,MNQ,,1m,25952.75,25990.25,25952,25971.25,7767,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:38:00,MNQ,,30s,25973.5,25987.5,25966.25,25971.25,2589,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:38:30,MNQ,,30s,25972.5,25985.75,25961,25968.25,3230,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:39:00,MNQ,,1m,25972.5,25985.75,25949,25968.75,6935,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:39:00,MNQ,,30s,25968,25980.5,25949,25968.75,3705,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:39:30,MNQ,,30s,25968,25982.75,25955.75,25958.5,3146,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:40:00,MNQ,,1m,25968,25982.75,25947.5,25972.5,6465,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:40:00,MNQ,,30s,25958.5,25974.75,25947.5,25972.5,3319,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:40:30,MNQ,,30s,25972.25,25992.5,25971.5,25975.5,5583,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:41:00,MNQ,,1m,25972.25,25992.5,25939.25,25944.75,9939,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:41:00,MNQ,,30s,25975.5,25978.25,25939.25,25944.75,4356,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:41:30,MNQ,,30s,25944.25,25968.25,25933.25,25935.25,5334,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:42:00,MNQ,,1m,25944.25,25968.25,25908.25,25923.25,12639,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:42:00,MNQ,,30s,25935.5,25941.25,25908.25,25923.25,7305,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:42:30,MNQ,,30s,25923.25,25950.5,25921.25,25950,5114,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:43:00,MNQ,,1m,25923.25,25959,25921.25,25938,8839,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:43:00,MNQ,,30s,25949,25959,25927,25938,3725,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:43:30,MNQ,,30s,25938,25985.5,25933.75,25982.75,5736,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:44:00,MNQ,,1m,25938,26001.5,25933.75,25993.75,11256,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:44:00,MNQ,,30s,25982.25,26001.5,25981.75,25993.75,5520,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:44:30,MNQ,,30s,25994,25997.5,25972.5,25975,4512,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:45:00,MNQ,,1m,25994,25997.5,25964.25,25975,7421,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:45:00,MNQ,,30s,25976,25987.5,25964.25,25975,2909,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:45:30,MNQ,,30s,25975.25,25984,25949.75,25953,5471,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:46:00,MNQ,,1m,25975.25,25984,25933.25,25958.75,10799,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:46:00,MNQ,,30s,25952.25,25969,25933.25,25958.75,5328,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:46:30,MNQ,,30s,25958.75,25970.25,25947.25,25965,3373,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:47:00,MNQ,,1m,25958.75,25978.25,25947.25,25969,7188,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:47:00,MNQ,,30s,25966.25,25978.25,25949,25969,3815,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:47:30,MNQ,,30s,25969.5,26001.75,25966.75,26000.75,5264,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:48:00,MNQ,,1m,25969.5,26025.5,25966.75,26025,11156,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:48:00,MNQ,,30s,26000.5,26025.5,25996.5,26025,5892,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:48:30,MNQ,,30s,26024.75,26031.25,26007,26015.25,5853,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:49:00,MNQ,,1m,26024.75,26031.25,26000.5,26008.25,8590,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:49:00,MNQ,,30s,26015.25,26015.5,26000.5,26008.25,2737,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:49:30,MNQ,,30s,26006.75,26011,25989.5,25998,3226,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:50:00,MNQ,,1m,26006.75,26011,25962,25976.75,8636,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:50:00,MNQ,,30s,25997.25,26003,25962,25976.75,5410,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:50:30,MNQ,,30s,25976.5,26008.5,25976,25996,5538,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:51:00,MNQ,,1m,25976.5,26008.5,25976,26000.25,8744,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:51:00,MNQ,,30s,25996,26000.75,25977,26000.25,3206,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:51:30,MNQ,,30s,25999.75,26006.5,25988.5,25998,3003,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:52:00,MNQ,,1m,25999.75,26017,25988.5,26006.5,7006,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:52:00,MNQ,,30s,25999,26017,25992,26006.5,4003,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:52:30,MNQ,,30s,26007,26016,25988.5,25996.75,3679,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:53:00,MNQ,,1m,26007,26016,25981,25997.5,6842,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-20 09:53:00,MNQ,,30s,25996.75,26002.25,25981,25997.5,3163,,,,,,,,,,,,,,,,GENUINE-PH2-30S
