timestampET,instrument,contract,timeframe,open,high,low,close,volume,bidVolume,askVolume,delta,deltaPercent,parentCandidate,parentEventId,parentDirection,parentAvailableTime,parentEntryTime,parentEntryPrice,parentATR,fvgLow,fvgHigh,structuralInvalidation,parentStillValid,engineVersion
2025-11-28 09:30:00,MNQ,,1m,26123.75,26126.75,26107.25,26122.25,1035,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:30:00,MNQ,,30s,26123,26125.5,26121,26122.25,210,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:30:30,MNQ,,30s,26122.75,26133.5,26116,26124.75,1009,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:31:00,MNQ,,1m,26122.75,26133.5,26115.75,26132,1663,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:31:00,MNQ,,30s,26125.5,26132,26115.75,26132,654,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:31:30,MNQ,,30s,26129.5,26139.5,26124.25,26130.75,867,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:32:00,MNQ,,1m,26129.5,26139.5,26124.25,26127.75,1256,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:32:00,MNQ,,30s,26129,26133.25,26124.25,26127.75,389,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:32:30,MNQ,,30s,26127.25,26153.25,26127.25,26142.75,1670,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:33:00,MNQ,,1m,26127.25,26153.25,26127.25,26143,2273,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:33:00,MNQ,,30s,26140.75,26146,26136.25,26143,603,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:33:30,MNQ,,30s,26141.25,26151,26138.25,26142.25,910,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:34:00,MNQ,,1m,26141.25,26152,26132.5,26147,1913,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:34:00,MNQ,,30s,26143.25,26152,26132.5,26147,1003,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-11-28 09:34:30,MNQ,,30s,26148.75,26156.25,26144.25,26154.75,1094,,,,,,,,,,,,,,,,GENUINE-PH2-30S
