timestampET,instrument,contract,timeframe,open,high,low,close,volume,bidVolume,askVolume,delta,deltaPercent,parentCandidate,parentEventId,parentDirection,parentAvailableTime,parentEntryTime,parentEntryPrice,parentATR,fvgLow,fvgHigh,structuralInvalidation,parentStillValid,engineVersion
2025-09-10 09:30:00,MNQ,,1m,25004.5,25004.75,24996.5,24998.5,1756,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:30:00,MNQ,,30s,24997,25002.25,24996.5,24998.5,900,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:30:30,MNQ,,30s,24999,25001.25,24955.75,24968.25,9453,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:31:00,MNQ,,1m,24999,25001.25,24941.75,24943.75,15451,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:31:00,MNQ,,30s,24968.5,24969.75,24941.75,24943.75,5998,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:31:30,MNQ,,30s,24943.75,24961.75,24939.25,24956,6926,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:32:00,MNQ,,1m,24943.75,24961.75,24939.25,24946.5,10321,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:32:00,MNQ,,30s,24957,24960,24945.25,24946.5,3395,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:32:30,MNQ,,30s,24946.5,24953.75,24936.5,24939.5,3751,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:33:00,MNQ,,1m,24946.5,24953.75,24932.5,24938.25,7310,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:33:00,MNQ,,30s,24939.5,24950,24932.5,24938.25,3559,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:33:30,MNQ,,30s,24938.5,24951,24937.5,24949.75,2706,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:34:00,MNQ,,1m,24938.5,24958.75,24937.5,24953.5,5629,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-09-10 09:34:00,MNQ,,30s,24949.75,24958.75,24942.75,24953.5,2923,,,,,,,,,,,,,,,,GENUINE-PH2-30S
