timestampET,instrument,contract,timeframe,open,high,low,close,volume,bidVolume,askVolume,delta,deltaPercent,parentCandidate,parentEventId,parentDirection,parentAvailableTime,parentEntryTime,parentEntryPrice,parentATR,fvgLow,fvgHigh,structuralInvalidation,parentStillValid,engineVersion
2026-04-15 09:30:00,MNQ,,1m,26318,26320,26311,26318.75,2807,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:30:00,MNQ,,30s,26315.25,26320,26313.75,26318.75,1483,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:30:30,MNQ,,30s,26318.75,26336,26298.25,26310.25,7857,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:31:00,MNQ,,1m,26318.75,26336,26298.25,26315.75,10322,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:31:00,MNQ,,30s,26310,26316.75,26303.25,26315.75,2465,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:31:30,MNQ,,30s,26316.5,26327.25,26306,26306.5,3988,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:32:00,MNQ,,1m,26316.5,26327.25,26291,26292.5,8326,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:32:00,MNQ,,30s,26306.25,26310,26291,26292.5,4338,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:32:30,MNQ,,30s,26292.25,26310.25,26291.25,26306.5,3348,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:33:00,MNQ,,1m,26292.25,26319.25,26291.25,26319.25,6002,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:33:00,MNQ,,30s,26306.75,26319.25,26299.75,26319.25,2654,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:33:30,MNQ,,30s,26318.5,26333.5,26317,26329.75,4513,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:34:00,MNQ,,1m,26318.5,26333.5,26317,26329.75,6636,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:34:00,MNQ,,30s,26329.5,26331,26323,26329.75,2123,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:34:30,MNQ,,30s,26330.25,26332.75,26324.25,26327.5,2232,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:35:00,MNQ,,1m,26330.25,26335,26311.75,26314.75,5695,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:35:00,MNQ,,30s,26327,26335,26311.75,26314.75,3463,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:35:30,MNQ,,30s,26315,26321.5,26304.25,26317,4629,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:36:00,MNQ,,1m,26315,26322.25,26304.25,26316.25,7192,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:36:00,MNQ,,30s,26317,26322.25,26307.75,26316.25,2563,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:36:30,MNQ,,30s,26316,26331.5,26314.5,26325,3409,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:37:00,MNQ,,1m,26316,26331.5,26314.5,26322.25,5437,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:37:00,MNQ,,30s,26325.5,26325.5,26315.5,26322.25,2028,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:37:30,MNQ,,30s,26322.75,26323,26307.25,26314.5,2866,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:38:00,MNQ,,1m,26322.75,26332.75,26307.25,26323.25,5426,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:38:00,MNQ,,30s,26314.75,26332.75,26314.25,26323.25,2560,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:38:30,MNQ,,30s,26323.25,26332.25,26316.5,26330.75,1971,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:39:00,MNQ,,1m,26323.25,26345.5,26316.5,26340,6916,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:39:00,MNQ,,30s,26330.75,26345.5,26329.5,26340,4945,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:39:30,MNQ,,30s,26340,26346.75,26334.5,26338.5,3350,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:40:00,MNQ,,1m,26340,26350.25,26329.25,26348,6987,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:40:00,MNQ,,30s,26338.5,26350.25,26329.25,26348,3637,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:40:30,MNQ,,30s,26347.75,26352.25,26341.5,26349.5,3939,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:41:00,MNQ,,1m,26347.75,26355.25,26341.5,26349.5,7782,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:41:00,MNQ,,30s,26349,26355.25,26342,26349.5,3843,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:41:30,MNQ,,30s,26349.25,26352.75,26342.5,26343,1990,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:42:00,MNQ,,1m,26349.25,26352.75,26338,26343.25,3893,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:42:00,MNQ,,30s,26343.5,26346.25,26338,26343.25,1903,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:42:30,MNQ,,30s,26343,26345.25,26331.75,26336.25,2739,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:43:00,MNQ,,1m,26343,26345.25,26329.75,26331,4637,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:43:00,MNQ,,30s,26336,26339.75,26329.75,26331,1898,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:43:30,MNQ,,30s,26331.5,26337.75,26325.75,26326.75,3333,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:44:00,MNQ,,1m,26331.5,26337.75,26313.75,26315.25,7342,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:44:00,MNQ,,30s,26326.25,26329,26313.75,26315.25,4009,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:44:30,MNQ,,30s,26315.5,26328.5,26308.5,26321.5,3995,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:45:00,MNQ,,1m,26315.5,26328.5,26278.5,26286.25,13084,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:45:00,MNQ,,30s,26321.75,26322.5,26278.5,26286.25,9089,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:45:30,MNQ,,30s,26287,26312.5,26284,26307.5,6590,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:46:00,MNQ,,1m,26287,26312.5,26284,26306.75,9637,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:46:00,MNQ,,30s,26307.25,26312.25,26297,26306.75,3047,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:46:30,MNQ,,30s,26306.25,26320.5,26304.25,26314,3395,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:47:00,MNQ,,1m,26306.25,26320.5,26304.25,26314,5195,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:47:00,MNQ,,30s,26314.75,26318.25,26308,26314,1800,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:47:30,MNQ,,30s,26314.25,26334.25,26314,26324,4151,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:48:00,MNQ,,1m,26314.25,26342,26314,26342,7529,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:48:00,MNQ,,30s,26324.25,26342,26322.25,26342,3378,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-04-15 09:48:30,MNQ,,30s,26342.25,26345.5,26333.75,26335.75,3500,,,,,,,,,,,,,,,,GENUINE-PH2-30S
