timestampET,instrument,contract,timeframe,open,high,low,close,volume,bidVolume,askVolume,delta,deltaPercent,parentCandidate,parentEventId,parentDirection,parentAvailableTime,parentEntryTime,parentEntryPrice,parentATR,fvgLow,fvgHigh,structuralInvalidation,parentStillValid,engineVersion
2026-02-02 09:30:00,MNQ,,1m,26042.5,26059.25,26037.25,26052,2604,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:30:00,MNQ,,30s,26046.25,26059.25,26045.75,26052,1899,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:30:30,MNQ,,30s,26052.25,26131.75,26050.25,26128.25,10234,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:31:00,MNQ,,1m,26052.25,26143.75,26050.25,26133.5,16181,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:31:00,MNQ,,30s,26128,26143.75,26113.5,26133.5,5947,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:31:30,MNQ,,30s,26132.75,26134,26095,26112.75,6098,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:32:00,MNQ,,1m,26132.75,26145.5,26095,26142.25,10983,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:32:00,MNQ,,30s,26113.5,26145.5,26109.75,26142.25,4885,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:32:30,MNQ,,30s,26141.5,26178.75,26140,26178.25,7243,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:33:00,MNQ,,1m,26141.5,26178.75,26140,26146.75,11612,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:33:00,MNQ,,30s,26178.25,26178.5,26140.25,26146.75,4369,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:33:30,MNQ,,30s,26146,26152.25,26136,26142.25,3971,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:34:00,MNQ,,1m,26146,26152.25,26121.25,26129.5,7986,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:34:00,MNQ,,30s,26142.25,26148.25,26121.25,26129.5,4015,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:34:30,MNQ,,30s,26130.5,26138.25,26117.25,26123.75,4101,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:35:00,MNQ,,1m,26130.5,26149,26113.25,26148,8428,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:35:00,MNQ,,30s,26121.75,26149,26113.25,26148,4327,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:35:30,MNQ,,30s,26148.5,26156.5,26129,26156.5,5332,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:36:00,MNQ,,1m,26148.5,26182.25,26129,26181,11609,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:36:00,MNQ,,30s,26156.25,26182.25,26150.25,26181,6277,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:36:30,MNQ,,30s,26181.25,26219.75,26179,26216.5,8134,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:37:00,MNQ,,1m,26181.25,26223.5,26179,26212,13480,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:37:00,MNQ,,30s,26217,26223.5,26210,26212,5346,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:37:30,MNQ,,30s,26211.5,26231,26208.5,26228,5151,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:38:00,MNQ,,1m,26211.5,26231,26208.5,26225,9276,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:38:00,MNQ,,30s,26228.25,26230.25,26214.5,26225,4125,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:38:30,MNQ,,30s,26225.25,26229,26210.75,26216,4184,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:39:00,MNQ,,1m,26225.25,26229,26202,26210.25,8121,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:39:00,MNQ,,30s,26216.75,26218.75,26202,26210.25,3937,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:39:30,MNQ,,30s,26210.5,26220,26198.75,26215.25,4325,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:40:00,MNQ,,1m,26210.5,26220,26198.25,26207.75,7687,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:40:00,MNQ,,30s,26214.75,26219.5,26198.25,26207.75,3362,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:40:30,MNQ,,30s,26207.5,26210.5,26192.25,26204,5144,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:41:00,MNQ,,1m,26207.5,26222,26192.25,26219.75,8823,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:41:00,MNQ,,30s,26204.25,26222,26202.75,26219.75,3679,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:41:30,MNQ,,30s,26219.75,26221,26197.75,26211.75,3957,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:42:00,MNQ,,1m,26219.75,26225.75,26197.75,26210.25,7707,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:42:00,MNQ,,30s,26212.75,26225.75,26206,26210.25,3750,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:42:30,MNQ,,30s,26210.25,26238.5,26207.75,26234.25,5220,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:43:00,MNQ,,1m,26210.25,26241,26207.75,26221.25,8437,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:43:00,MNQ,,30s,26234,26241,26216.75,26221.25,3217,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:43:30,MNQ,,30s,26221,26230.25,26206.25,26226.25,2864,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:44:00,MNQ,,1m,26221,26233.5,26206.25,26226.5,4365,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:44:00,MNQ,,30s,26225.5,26233.5,26222.75,26226.5,1501,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:44:30,MNQ,,30s,26226.5,26234.5,26214.75,26232.75,1830,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-02-02 09:45:00,MNQ,,1m,26226.5,26244,26214.75,26227.75,4177,,,,,,,,,,,,,,,,GENUINE-PH2-30S
