timestampET,instrument,contract,timeframe,open,high,low,close,volume,bidVolume,askVolume,delta,deltaPercent,parentCandidate,parentEventId,parentDirection,parentAvailableTime,parentEntryTime,parentEntryPrice,parentATR,fvgLow,fvgHigh,structuralInvalidation,parentStillValid,engineVersion
2026-01-21 09:30:00,MNQ,,1m,25724,25724,25699.75,25707.5,3445,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:30:00,MNQ,,30s,25715.25,25715.25,25699.75,25707.5,1963,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:30:30,MNQ,,30s,25707.25,25707.25,25674.25,25701.75,6240,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:31:00,MNQ,,1m,25707.25,25732,25674.25,25723.5,10977,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:31:00,MNQ,,30s,25702.5,25732,25697.25,25723.5,4737,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:31:30,MNQ,,30s,25723.75,25733,25680,25683.5,5267,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:32:00,MNQ,,1m,25723.75,25733,25659.75,25684,13418,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:32:00,MNQ,,30s,25683,25709.25,25659.75,25684,8151,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:32:30,MNQ,,30s,25684.5,25696.5,25671.25,25679.75,4760,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:33:00,MNQ,,1m,25684.5,25696.5,25665.75,25667.5,8082,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:33:00,MNQ,,30s,25680.5,25684,25665.75,25667.5,3322,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:33:30,MNQ,,30s,25667.25,25703,25660,25693,5751,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:34:00,MNQ,,1m,25667.25,25703,25660,25669.5,9135,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:34:00,MNQ,,30s,25692.75,25695.75,25668,25669.5,3384,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:34:30,MNQ,,30s,25669.25,25705,25668.25,25696.25,3863,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:35:00,MNQ,,1m,25669.25,25705,25668.25,25674.25,7247,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:35:00,MNQ,,30s,25696.75,25699,25669.75,25674.25,3384,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:35:30,MNQ,,30s,25673.25,25686,25665,25675.5,4075,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:36:00,MNQ,,1m,25673.25,25686,25655,25668,8801,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:36:00,MNQ,,30s,25675.5,25681,25655,25668,4726,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:36:30,MNQ,,30s,25667.5,25682.5,25660.25,25662.5,4237,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:37:00,MNQ,,1m,25667.5,25682.5,25651.25,25670,8921,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:37:00,MNQ,,30s,25663.25,25672,25651.25,25670,4684,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:37:30,MNQ,,30s,25669.75,25689.5,25666,25682,4067,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:38:00,MNQ,,1m,25669.75,25702.5,25666,25696.5,9382,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:38:00,MNQ,,30s,25682,25702.5,25681.75,25696.5,5315,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:38:30,MNQ,,30s,25697.5,25731.5,25693.25,25715.5,7424,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:39:00,MNQ,,1m,25697.5,25731.5,25693.25,25704,12993,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:39:00,MNQ,,30s,25715.75,25728.25,25701.75,25704,5569,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:39:30,MNQ,,30s,25704.5,25714,25680.5,25712.75,4897,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:40:00,MNQ,,1m,25704.5,25720.5,25680.5,25696.25,8426,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:40:00,MNQ,,30s,25711.75,25720.5,25690.75,25696.25,3529,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:40:30,MNQ,,30s,25696.25,25700.25,25661,25665.75,6059,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:41:00,MNQ,,1m,25696.25,25700.25,25639.25,25645.25,11993,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:41:00,MNQ,,30s,25665.5,25670.25,25639.25,25645.25,5934,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:41:30,MNQ,,30s,25645,25657.25,25638.5,25645.75,5227,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:42:00,MNQ,,1m,25645,25658.75,25638.5,25645,9094,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:42:00,MNQ,,30s,25645.5,25658.75,25638.5,25645,3867,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:42:30,MNQ,,30s,25644.5,25678.5,25643.5,25677.75,4496,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:43:00,MNQ,,1m,25644.5,25686.75,25643.5,25670.25,8418,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:43:00,MNQ,,30s,25678,25686.75,25664.25,25670.25,3922,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:43:30,MNQ,,30s,25670.75,25713.5,25670,25712.75,6360,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:44:00,MNQ,,1m,25670.75,25713.5,25670,25703.25,9473,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:44:00,MNQ,,30s,25712.5,25713.25,25699.25,25703.25,3113,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:44:30,MNQ,,30s,25703.25,25716,25698.75,25700.25,3392,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:45:00,MNQ,,1m,25703.25,25716.25,25697,25711.5,6396,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:45:00,MNQ,,30s,25700.75,25716.25,25697,25711.5,3004,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:45:30,MNQ,,30s,25711.5,25722,25708.25,25712.75,4258,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:46:00,MNQ,,1m,25711.5,25728.25,25706.75,25724.75,8202,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:46:00,MNQ,,30s,25712,25728.25,25706.75,25724.75,3944,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:46:30,MNQ,,30s,25724.5,25725.25,25709.25,25711.25,3968,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:47:00,MNQ,,1m,25724.5,25725.25,25708.5,25710.75,6300,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:47:00,MNQ,,30s,25710.75,25718.75,25708.5,25710.75,2332,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:47:30,MNQ,,30s,25711.25,25736.75,25708.5,25730.75,4598,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:48:00,MNQ,,1m,25711.25,25747,25708.5,25745.25,8946,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:48:00,MNQ,,30s,25731,25747,25728.75,25745.25,4348,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:48:30,MNQ,,30s,25745.25,25746.25,25721.75,25728,4773,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:49:00,MNQ,,1m,25745.25,25746.25,25721.75,25725,7477,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:49:00,MNQ,,30s,25727.75,25738.25,25722.5,25725,2704,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:49:30,MNQ,,30s,25725,25734.75,25718,25732.5,3564,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:50:00,MNQ,,1m,25725,25754.25,25718,25746.25,8028,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:50:00,MNQ,,30s,25732.25,25754.25,25732,25746.25,4464,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:50:30,MNQ,,30s,25745.75,25751.75,25738.5,25748.25,3745,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:51:00,MNQ,,1m,25745.75,25764,25738.5,25758.5,8362,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:51:00,MNQ,,30s,25748,25764,25745,25758.5,4617,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:51:30,MNQ,,30s,25758.5,25770,25750.75,25753.75,4593,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:52:00,MNQ,,1m,25758.5,25770,25748.75,25767.5,7306,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:52:00,MNQ,,30s,25753.75,25769,25748.75,25767.5,2713,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:52:30,MNQ,,30s,25767.75,25783.5,25767,25773.25,5195,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:53:00,MNQ,,1m,25767.75,25795,25767,25792.25,9573,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:53:00,MNQ,,30s,25773.25,25795,25772,25792.25,4378,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:53:30,MNQ,,30s,25792.5,25797,25784,25796,4324,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:54:00,MNQ,,1m,25792.5,25797,25779,25791.25,7136,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:54:00,MNQ,,30s,25796,25797,25779,25791.25,2812,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:54:30,MNQ,,30s,25791,25794.75,25774.5,25779.5,3225,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:55:00,MNQ,,1m,25791,25800,25774.5,25799.25,6521,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:55:00,MNQ,,30s,25779.25,25800,25778,25799.25,3296,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:55:30,MNQ,,30s,25798.75,25807.5,25796.75,25797.75,4772,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:56:00,MNQ,,1m,25798.75,25807.5,25786,25805,8057,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:56:00,MNQ,,30s,25797.5,25805.5,25786,25805,3285,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:56:30,MNQ,,30s,25804.75,25811.5,25798.5,25800,3616,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:57:00,MNQ,,1m,25804.75,25815.75,25798.5,25808,6737,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:57:00,MNQ,,30s,25800.5,25815.75,25798.75,25808,3121,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:57:30,MNQ,,30s,25809,25820.25,25807.5,25819,3168,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:58:00,MNQ,,1m,25809,25831.75,25807.5,25827.75,8708,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:58:00,MNQ,,30s,25819.25,25831.75,25815.75,25827.75,5540,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:58:30,MNQ,,30s,25828,25849.75,25824.5,25846.5,4967,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:59:00,MNQ,,1m,25828,25849.75,25824.5,25840.75,7586,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:59:00,MNQ,,30s,25846.5,25849.25,25838.5,25840.75,2619,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 09:59:30,MNQ,,30s,25840.75,25843,25829.5,25833,2722,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:00:00,MNQ,,1m,25840.75,25843,25829.5,25835,4451,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:00:00,MNQ,,30s,25832.75,25839.75,25831.75,25835,1729,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:00:30,MNQ,,30s,25834.5,25851.75,25832,25841,4194,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:01:00,MNQ,,1m,25834.5,25851.75,25832,25838.75,7699,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:01:00,MNQ,,30s,25841.25,25845.75,25834,25838.75,3505,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:01:30,MNQ,,30s,25838.5,25844.5,25832.75,25843.5,2595,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:02:00,MNQ,,1m,25838.5,25851.75,25832.75,25846.75,4926,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:02:00,MNQ,,30s,25843,25851.75,25840.75,25846.75,2331,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:02:30,MNQ,,30s,25846.75,25852,25839,25844,3015,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:03:00,MNQ,,1m,25846.75,25852,25835,25843.25,5456,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:03:00,MNQ,,30s,25844,25849,25835,25843.25,2441,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:03:30,MNQ,,30s,25843.25,25846,25823.5,25833.75,4996,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:04:00,MNQ,,1m,25843.25,25848,25823.5,25846.75,7908,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:04:00,MNQ,,30s,25833.5,25848,25828,25846.75,2912,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:04:30,MNQ,,30s,25846.5,25849.25,25833.25,25834.25,2472,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:05:00,MNQ,,1m,25846.5,25849.25,25826.5,25828.25,5106,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:05:00,MNQ,,30s,25834,25836.25,25826.5,25828.25,2634,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:05:30,MNQ,,30s,25828.5,25833.5,25821.25,25830.25,3956,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:06:00,MNQ,,1m,25828.5,25835,25821.25,25823.25,6335,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2026-01-21 10:06:00,MNQ,,30s,25830.25,25835,25822.25,25823.25,2379,,,,,,,,,,,,,,,,GENUINE-PH2-30S
