timestampET,instrument,contract,timeframe,open,high,low,close,volume,bidVolume,askVolume,delta,deltaPercent,parentCandidate,parentEventId,parentDirection,parentAvailableTime,parentEntryTime,parentEntryPrice,parentATR,fvgLow,fvgHigh,structuralInvalidation,parentStillValid,engineVersion
2025-10-27 09:30:00,MNQ,,1m,26590,26590.5,26578.25,26578.75,1801,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:30:00,MNQ,,30s,26582.5,26585.25,26578.25,26578.75,1093,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:30:30,MNQ,,30s,26579,26619.25,26576.75,26614,7398,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:31:00,MNQ,,1m,26579,26619.25,26576.75,26610.5,10911,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:31:00,MNQ,,30s,26613.5,26617.75,26599.5,26610.5,3513,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:31:30,MNQ,,30s,26610.5,26623,26610.5,26617.5,4031,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:32:00,MNQ,,1m,26610.5,26623,26608.75,26610,6904,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:32:00,MNQ,,30s,26618,26622.25,26608.75,26610,2873,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:32:30,MNQ,,30s,26610,26614.5,26600,26601.75,3141,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:33:00,MNQ,,1m,26610,26614.5,26595.25,26602.5,5868,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:33:00,MNQ,,30s,26601.75,26608,26595.25,26602.5,2727,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:33:30,MNQ,,30s,26602.25,26614.75,26599,26607,2526,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:34:00,MNQ,,1m,26602.25,26614.75,26599,26610.25,4018,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-27 09:34:00,MNQ,,30s,26606.75,26613.75,26604.5,26610.25,1492,,,,,,,,,,,,,,,,GENUINE-PH2-30S
