timestampET,instrument,contract,timeframe,open,high,low,close,volume,bidVolume,askVolume,delta,deltaPercent,parentCandidate,parentEventId,parentDirection,parentAvailableTime,parentEntryTime,parentEntryPrice,parentATR,fvgLow,fvgHigh,structuralInvalidation,parentStillValid,engineVersion
2025-10-22 09:30:00,MNQ,,1m,26029.25,26031.25,26025.25,26028.5,881,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:30:00,MNQ,,30s,26027,26029,26025.25,26028.5,600,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:30:30,MNQ,,30s,26028.5,26034.75,25998.5,26001,6655,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:31:00,MNQ,,1m,26028.5,26034.75,25976.75,25979.25,11509,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:31:00,MNQ,,30s,26001.25,26001.5,25976.75,25979.25,4854,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:31:30,MNQ,,30s,25979.5,25988,25974.75,25978.5,4840,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:32:00,MNQ,,1m,25979.5,25988,25974.75,25986.5,7680,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:32:00,MNQ,,30s,25979.25,25986.75,25975,25986.5,2840,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:32:30,MNQ,,30s,25986.5,25992.25,25981.5,25987.25,3062,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:33:00,MNQ,,1m,25986.5,25992.25,25972.5,25980,6507,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:33:00,MNQ,,30s,25987,25990,25972.5,25980,3445,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:33:30,MNQ,,30s,25980.5,25988.75,25975.75,25979,2481,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:34:00,MNQ,,1m,25980.5,25988.75,25956.75,25958.75,8498,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:34:00,MNQ,,30s,25979.25,25984,25956.75,25958.75,6017,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:34:30,MNQ,,30s,25959,25961.5,25946,25948.25,5692,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:35:00,MNQ,,1m,25959,25961.5,25942.75,25948,9368,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:35:00,MNQ,,30s,25947.75,25957.5,25942.75,25948,3676,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:35:30,MNQ,,30s,25947.5,25953.25,25936,25940.5,5033,,,,,,,,,,,,,,,,GENUINE-PH2-30S
2025-10-22 09:36:00,MNQ,,1m,25947.5,25953.25,25936,25951.5,8224,,,,,,,,,,,,,,,,GENUINE-PH2-30S
